"Case_study";"Scenario";"ID_scenario";"Fleet_segment";"Stock";"Year";"Variable";"Value";"Unit";"Comments"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1998";"Mean_length_SS_of_exploited_pop";"21.7660283437639";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1998";"SPR";"0.350456021399084";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1998";"Critical_length_expl_pop";"17.895";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1999";"SSB_exploited_pop";"2142.31112297157";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1999";"Total_biomass_exploited_pop";"2632.3718357919";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1999";"SSB_SSBref";"3.93599532870792";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1999";"SSB_unexploited_pop";"6098.07963011678";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1999";"Mean_length_of_exploited_pop";"18.5392747377402";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1999";"Z";"2.0216906798349";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1999";"Mean_length_SS_of_exploited_pop";"21.766028071097";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1999";"SPR";"0.35045599441117";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"1999";"Critical_length_expl_pop";"17.895";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2000";"SSB_exploited_pop";"2142.31108457042";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2000";"Total_biomass_exploited_pop";"2632.37179739075";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2000";"SSB_SSBref";"3.9359952581548";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2000";"SSB_unexploited_pop";"6098.07963011678";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2000";"Mean_length_of_exploited_pop";"18.5392746788231";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2000";"Z";"2.0216906798349";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2000";"Mean_length_SS_of_exploited_pop";"21.7660279923139";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2000";"SPR";"0.350455988169497";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2000";"Critical_length_expl_pop";"17.895";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2001";"SSB_exploited_pop";"2142.31107870396";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2001";"Total_biomass_exploited_pop";"2632.3717915243";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2001";"SSB_SSBref";"3.93599524737655";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2001";"SSB_unexploited_pop";"6098.07963011678";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2001";"Mean_length_of_exploited_pop";"18.5392746697444";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2001";"Z";"2.0216906798349";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2001";"Mean_length_SS_of_exploited_pop";"21.766027980449";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2001";"SPR";"0.350455987225227";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2001";"Critical_length_expl_pop";"17.895";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2002";"SSB_exploited_pop";"2142.31107837668";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2002";"Total_biomass_exploited_pop";"2632.37179119701";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2002";"SSB_SSBref";"3.93599524677525";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2002";"SSB_unexploited_pop";"6098.07963011678";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2002";"Mean_length_of_exploited_pop";"18.5392746692195";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2002";"Z";"2.0216906798349";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2002";"Mean_length_SS_of_exploited_pop";"21.7660279798343";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2002";"SPR";"0.350455987174036";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2002";"Critical_length_expl_pop";"17.895";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2003";"SSB_exploited_pop";"2063.03151190262";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2003";"Total_biomass_exploited_pop";"2614.7851834084";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2003";"SSB_SSBref";"3.79033759697924";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2003";"SSB_unexploited_pop";"6167.49117535209";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2003";"Mean_length_of_exploited_pop";"18.1672493968634";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2003";"Z";"2.21882001661549";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2003";"Mean_length_SS_of_exploited_pop";"21.3729552008765";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2003";"SPR";"0.33327540084362";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2003";"Critical_length_expl_pop";"17.895";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2004";"SSB_exploited_pop";"2021.21410066045";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2004";"Total_biomass_exploited_pop";"2640.65866962114";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2004";"SSB_SSBref";"3.71350789024667";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2004";"SSB_unexploited_pop";"6563.61020737203";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2004";"Mean_length_of_exploited_pop";"17.7836085175154";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2004";"Z";"2.41613925584441";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2004";"Mean_length_SS_of_exploited_pop";"20.8807761008032";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2004";"SPR";"0.306626889698864";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2004";"Critical_length_expl_pop";"16.974";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2005";"SSB_exploited_pop";"2030.38594241434";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2005";"Total_biomass_exploited_pop";"2711.9391958316";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2005";"SSB_SSBref";"3.73035900300609";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2005";"SSB_unexploited_pop";"7232.49484491024";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2005";"Mean_length_of_exploited_pop";"17.5378075197151";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2005";"Z";"2.56287435106878";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2005";"Mean_length_SS_of_exploited_pop";"20.5573664012382";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2005";"SPR";"0.279424572487498";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2005";"Critical_length_expl_pop";"16.974";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2006";"SSB_exploited_pop";"2094.28090042367";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2006";"Total_biomass_exploited_pop";"2832.61855773669";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2006";"SSB_SSBref";"3.84775103516987";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2006";"SSB_unexploited_pop";"8051.99313652557";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2006";"Mean_length_of_exploited_pop";"17.4076679095943";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2006";"Z";"2.63486530968857";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2006";"Mean_length_SS_of_exploited_pop";"20.3834736481606";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2006";"SPR";"0.258823102364687";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2006";"Critical_length_expl_pop";"16.974";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2007";"SSB_exploited_pop";"2205.52462712442";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2007";"Total_biomass_exploited_pop";"2996.67609554738";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2007";"SSB_SSBref";"4.05213534888938";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2007";"SSB_unexploited_pop";"8859.68404057183";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2007";"Mean_length_of_exploited_pop";"17.3595970892606";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2007";"Z";"2.65709367652661";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2007";"Mean_length_SS_of_exploited_pop";"20.3171670042099";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2007";"SPR";"0.247665525075921";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2007";"Critical_length_expl_pop";"16.974";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2008";"SSB_exploited_pop";"2321.60053773803";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2008";"Total_biomass_exploited_pop";"3153.29316822492";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2008";"SSB_SSBref";"4.26539766968477";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2008";"SSB_unexploited_pop";"9588.9182210069";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2008";"Mean_length_of_exploited_pop";"17.3546087997857";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2008";"Z";"2.67856569369921";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2008";"Mean_length_SS_of_exploited_pop";"20.3056128388197";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2008";"SPR";"0.240870868469857";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2008";"Critical_length_expl_pop";"16.974";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2009";"SSB_exploited_pop";"2365.0584395416";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2009";"Total_biomass_exploited_pop";"3205.90709819776";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2009";"SSB_SSBref";"4.34524139390398";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2009";"SSB_unexploited_pop";"10183.9684144335";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2009";"Mean_length_of_exploited_pop";"17.3580149098142";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2009";"Z";"2.73455757480531";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2009";"Mean_length_SS_of_exploited_pop";"20.3013337918412";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2009";"SPR";"0.231034274632218";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2009";"Critical_length_expl_pop";"16.974";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2010";"SSB_exploited_pop";"2271.55093355238";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2010";"Total_biomass_exploited_pop";"3077.91208300976";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2010";"SSB_SSBref";"4.17344323497822";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2010";"SSB_unexploited_pop";"10517.9329968602";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2010";"Mean_length_of_exploited_pop";"17.3422884845562";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2010";"Z";"2.82713950104129";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2010";"Mean_length_SS_of_exploited_pop";"20.2702960630789";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2010";"SPR";"0.214782572451905";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2010";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2011";"SSB_exploited_pop";"2060.70069273975";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2011";"Total_biomass_exploited_pop";"2803.60351303043";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2011";"SSB_SSBref";"3.78605526224329";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2011";"SSB_unexploited_pop";"10459.3017181637";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2011";"Mean_length_of_exploited_pop";"17.2919962300748";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2011";"Z";"2.92404109670277";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2011";"Mean_length_SS_of_exploited_pop";"20.1983913564928";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2011";"SPR";"0.195834146258188";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2011";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2012";"SSB_exploited_pop";"1838.65153243977";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2012";"Total_biomass_exploited_pop";"2524.76773189847";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2012";"SSB_SSBref";"3.37809189580567";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2012";"SSB_unexploited_pop";"10018.3830075677";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2012";"Mean_length_of_exploited_pop";"17.2144524367655";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2012";"Z";"2.97633273267836";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2012";"Mean_length_SS_of_exploited_pop";"20.1002765580302";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2012";"SPR";"0.182412847327939";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2012";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2013";"SSB_exploited_pop";"1717.95254484532";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2013";"Total_biomass_exploited_pop";"2386.56620882958";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2013";"SSB_SSBref";"3.15633575298521";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2013";"SSB_unexploited_pop";"9414.69562544974";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2013";"Mean_length_of_exploited_pop";"17.1381613570746";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2013";"Z";"2.95440266754026";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2013";"Mean_length_SS_of_exploited_pop";"20.0126219802853";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2013";"SPR";"0.181474929755019";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2013";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2014";"SSB_exploited_pop";"1759.41084363968";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2014";"Total_biomass_exploited_pop";"2465.86892997942";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2014";"SSB_SSBref";"3.23250567463713";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2014";"SSB_unexploited_pop";"8986.72724421517";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2014";"Mean_length_of_exploited_pop";"17.0937036734048";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2014";"Z";"2.87432903690299";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2014";"Mean_length_SS_of_exploited_pop";"19.9695181393712";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2014";"SPR";"0.194731047993024";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2014";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2015";"SSB_exploited_pop";"1969.4341247358";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2015";"Total_biomass_exploited_pop";"2766.06562139648";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2015";"SSB_SSBref";"3.61837430242431";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2015";"SSB_unexploited_pop";"9029.63613402475";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2015";"Mean_length_of_exploited_pop";"17.0956721829586";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2015";"Z";"2.7859257795622";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2015";"Mean_length_SS_of_exploited_pop";"19.9828500981094";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2015";"SPR";"0.216774194667069";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2015";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2016";"SSB_exploited_pop";"2295.15406314549";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2016";"Total_biomass_exploited_pop";"3208.81101375457";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2016";"SSB_SSBref";"4.21680846182375";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2016";"SSB_unexploited_pop";"9664.24548312839";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2016";"Mean_length_of_exploited_pop";"17.1351682414284";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2016";"Z";"2.73934018238811";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2016";"Mean_length_SS_of_exploited_pop";"20.0362790745259";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2016";"SPR";"0.235953279657966";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2016";"Critical_length_expl_pop";"16.857";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2017";"SSB_exploited_pop";"2609.91365545848";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2017";"Total_biomass_exploited_pop";"3624.51824904756";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2017";"SSB_SSBref";"4.79510555029309";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2017";"SSB_unexploited_pop";"10770.0438402973";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2017";"Mean_length_of_exploited_pop";"17.1782289318864";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2017";"Z";"2.76523211791816";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2017";"Mean_length_SS_of_exploited_pop";"20.0856458630739";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2017";"SPR";"0.24089358540588";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2017";"Critical_length_expl_pop";"16.857";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2018";"SSB_exploited_pop";"2757.70767200193";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2018";"Total_biomass_exploited_pop";"3823.03968437498";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2018";"SSB_SSBref";"5.06664246782499";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2018";"SSB_unexploited_pop";"12012.7127939839";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2018";"Mean_length_of_exploited_pop";"17.1746954904967";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2018";"Z";"2.87392967123912";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2018";"Mean_length_SS_of_exploited_pop";"20.0707301597738";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2018";"SPR";"0.228287526055466";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2018";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2019";"SSB_exploited_pop";"2668.08339898685";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2019";"Total_biomass_exploited_pop";"3732.36893353142";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2019";"SSB_SSBref";"4.90197884070584";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2019";"SSB_unexploited_pop";"13006.1879436291";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2019";"Mean_length_of_exploited_pop";"17.0859776268781";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2019";"Z";"3.06087599862307";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2019";"Mean_length_SS_of_exploited_pop";"19.9464784037616";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2019";"SPR";"0.203885510187305";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2019";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2020";"SSB_exploited_pop";"2407.87817098404";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2020";"Total_biomass_exploited_pop";"3441.28531240553";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2020";"SSB_SSBref";"4.42391262943405";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2020";"SSB_unexploited_pop";"13525.2937788777";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2020";"Mean_length_of_exploited_pop";"16.9146600317238";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2020";"Z";"3.3124494708043";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2020";"Mean_length_SS_of_exploited_pop";"19.7157294166159";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2020";"SPR";"0.176733563325949";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2020";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2021";"SSB_exploited_pop";"2094.98176093833";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2021";"Total_biomass_exploited_pop";"3088.06129173994";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2021";"SSB_SSBref";"3.84903870234491";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2021";"SSB_unexploited_pop";"13588.6238441961";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2021";"Mean_length_of_exploited_pop";"16.6991596732368";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2021";"Z";"3.61444734072453";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2021";"Mean_length_SS_of_exploited_pop";"19.4244558389919";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2021";"SPR";"0.152869770417949";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2021";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2022";"SSB_exploited_pop";"1975.17885119917";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2022";"Total_biomass_exploited_pop";"2987.90758712109";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2022";"SSB_SSBref";"3.62892889287668";"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2022";"SSB_unexploited_pop";"13419.8372006976";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2022";"Mean_length_of_exploited_pop";"16.558389327776";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2022";"Z";"3.61444734072453";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2022";"Mean_length_SS_of_exploited_pop";"19.2434775174161";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2022";"SPR";"0.146012132046153";"";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"2022";"Critical_length_expl_pop";"16.505";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"ALL";"Bpa";"1034.75544375836";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"ALL";"Blim";"517.377721879182";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"P.lon171819";"ALL";"Btrigger";"776.066582818773";"tons";""
