"Case_study";"Scenario";"ID_scenario";"Fleet_segment";"Stock";"Year";"Variable";"Value";"Unit";"Comments"
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"ALL";"Fref";NA;"";"F0.1"
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"ALL";"Yref";NA;"";"YF0.1"
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"ALL";"Fupper";NA;"";"F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1998";"F";"0.721815909476724";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1998";"Catch";"8063.99541757237";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1998";"Landing";"8063.99541757237";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1998";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1998";"Mean_length_catch";"284.032506045477";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1998";"Mean_length_landing";"284.032506045477";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1998";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1998";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1998";"Catch";"8063.99541757237";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1998";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1998";"Landing";"8063.99541757237";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1998";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1998";"F";"0.721815909476724";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1998";"Exploitation_rate";"0.527";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1998";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1999";"F";"0.609325514641203";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1999";"Catch";"6246.9391735991";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1999";"Landing";"6246.9391735991";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1999";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1999";"Mean_length_catch";"279.071167210856";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1999";"Mean_length_landing";"279.071167210856";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1999";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"1999";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1999";"Catch";"6246.9391735991";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1999";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1999";"Landing";"6246.9391735991";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1999";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1999";"F";"0.609325514641203";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1999";"Exploitation_rate";"0.485";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"1999";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2000";"F";"0.657535683856426";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2000";"Catch";"6326.40847298672";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2000";"Landing";"6326.40847298672";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2000";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2000";"Mean_length_catch";"278.762263084848";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2000";"Mean_length_landing";"278.762263084848";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2000";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2000";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2000";"Catch";"6326.40847298672";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2000";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2000";"Landing";"6326.40847298672";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2000";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2000";"F";"0.657535683856426";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2000";"Exploitation_rate";"0.504";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2000";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2001";"F";"0.665570712058964";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2001";"Catch";"5989.66582149374";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2001";"Landing";"5989.66582149374";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2001";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2001";"Mean_length_catch";"276.080425891027";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2001";"Mean_length_landing";"276.080425891027";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2001";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2001";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2001";"Catch";"5989.66582149374";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2001";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2001";"Landing";"5989.66582149374";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2001";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2001";"F";"0.665570712058964";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2001";"Exploitation_rate";"0.507";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2001";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2002";"F";"0.520940204413293";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2002";"Catch";"5732.28985510083";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2002";"Landing";"5732.28985510083";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2002";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2002";"Mean_length_catch";"271.451066403744";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2002";"Mean_length_landing";"271.451066403744";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2002";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2002";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2002";"Catch";"5732.28985510083";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2002";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2002";"Landing";"5732.28985510083";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2002";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2002";"F";"0.520940204413293";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2002";"Exploitation_rate";"0.446";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2002";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2003";"F";"0.689675796666575";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2003";"Catch";"7935.66369903373";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2003";"Landing";"7935.66369903373";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2003";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2003";"Mean_length_catch";"275.513034530149";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2003";"Mean_length_landing";"275.513034530149";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2003";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2003";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2003";"Catch";"7935.66369903373";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2003";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2003";"Landing";"7935.66369903373";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2003";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2003";"F";"0.689675796666575";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2003";"Exploitation_rate";"0.516";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2003";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2004";"F";"0.641465627451352";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2004";"Catch";"7583.56693131668";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2004";"Landing";"7583.56693131668";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2004";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2004";"Mean_length_catch";"274.814824227046";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2004";"Mean_length_landing";"274.814824227046";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2004";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2004";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2004";"Catch";"7583.56693131668";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2004";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2004";"Landing";"7583.56693131668";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2004";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2004";"F";"0.641465627451352";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2004";"Exploitation_rate";"0.498";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2004";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2005";"F";"0.673605740261501";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2005";"Catch";"7946.87902090847";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2005";"Landing";"7946.87902090847";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2005";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2005";"Mean_length_catch";"274.34245423909";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2005";"Mean_length_landing";"274.34245423909";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2005";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2005";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2005";"Catch";"7946.87902090847";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2005";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2005";"Landing";"7946.87902090847";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2005";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2005";"F";"0.673605740261501";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2005";"Exploitation_rate";"0.51";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2005";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2006";"F";"0.79413116329956";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2006";"Catch";"9688.10273005402";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2006";"Landing";"9688.10273005402";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2006";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2006";"Mean_length_catch";"270.292729598029";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2006";"Mean_length_landing";"270.292729598029";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2006";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2006";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2006";"Catch";"9688.10273005402";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2006";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2006";"Landing";"9688.10273005402";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2006";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2006";"F";"0.79413116329956";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2006";"Exploitation_rate";"0.551";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2006";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2007";"F";"0.721815909476724";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2007";"Catch";"9483.32949284015";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2007";"Landing";"9483.32949284015";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2007";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2007";"Mean_length_catch";"270.021811589649";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2007";"Mean_length_landing";"270.021811589649";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2007";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2007";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2007";"Catch";"9483.32949284015";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2007";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2007";"Landing";"9483.32949284015";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2007";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2007";"F";"0.721815909476724";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2007";"Exploitation_rate";"0.527";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2007";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2008";"F";"0.70574585307165";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2008";"Catch";"9273.61335969844";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2008";"Landing";"9273.61335969844";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2008";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2008";"Mean_length_catch";"273.507492795594";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2008";"Mean_length_landing";"273.507492795594";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2008";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2008";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2008";"Catch";"9273.61335969844";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2008";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2008";"Landing";"9273.61335969844";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2008";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2008";"F";"0.70574585307165";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2008";"Exploitation_rate";"0.522";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2008";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2009";"F";"0.810201219704634";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2009";"Catch";"9591.51346966216";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2009";"Landing";"9591.51346966216";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2009";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2009";"Mean_length_catch";"275.265486176564";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2009";"Mean_length_landing";"275.265486176564";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2009";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2009";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2009";"Catch";"9591.51346966216";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2009";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2009";"Landing";"9591.51346966216";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2009";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2009";"F";"0.810201219704634";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2009";"Exploitation_rate";"0.556";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2009";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2010";"F";"0.834306304312246";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2010";"Catch";"8228.67335087552";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2010";"Landing";"8228.67335087552";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2010";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2010";"Mean_length_catch";"274.486473804588";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2010";"Mean_length_landing";"274.486473804588";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2010";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2010";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2010";"Catch";"8228.67335087552";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2010";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2010";"Landing";"8228.67335087552";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2010";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2010";"F";"0.834306304312246";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2010";"Exploitation_rate";"0.563";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2010";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2011";"F";"0.770026078691948";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2011";"Catch";"7161.42435369061";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2011";"Landing";"7161.42435369061";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2011";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2011";"Mean_length_catch";"270.934945499378";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2011";"Mean_length_landing";"270.934945499378";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2011";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2011";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2011";"Catch";"7161.42435369061";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2011";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2011";"Landing";"7161.42435369061";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2011";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2011";"F";"0.770026078691948";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2011";"Exploitation_rate";"0.543";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2011";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2012";"F";"0.834306304312246";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2012";"Catch";"7499.55397731651";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2012";"Landing";"7499.55397731651";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2012";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2012";"Mean_length_catch";"270.403684498149";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2012";"Mean_length_landing";"270.403684498149";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2012";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2012";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2012";"Catch";"7499.55397731651";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2012";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2012";"Landing";"7499.55397731651";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2012";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2012";"F";"0.834306304312246";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2012";"Exploitation_rate";"0.563";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2012";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2013";"F";"0.898586529932544";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2013";"Catch";"7665.66405455575";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2013";"Landing";"7665.66405455575";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2013";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2013";"Mean_length_catch";"268.410345973213";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2013";"Mean_length_landing";"268.410345973213";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2013";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2013";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2013";"Catch";"7665.66405455575";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2013";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2013";"Landing";"7665.66405455575";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2013";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2013";"F";"0.898586529932544";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2013";"Exploitation_rate";"0.581";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"M.mer1718";"2013";"F_Fref";NA;"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2014";"F";"0.745920994084336";"";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2014";"Catch";"6665.21062876723";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2014";"Landing";"6665.21062876723";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2014";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2014";"Mean_length_catch";"269.343575626904";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2014";"Mean_length_landing";"269.343575626904";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet1";"M.mer1718";"2014";"Mean_length_discard";NA;"mm";""
