"Case_study";"Scenario";"ID_scenario";"Fleet_segment";"Species";"Year";"Variable";"Value";"Unit";"Comments"
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar19";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar19";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2017";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2017";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2017";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2017";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2017";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2017";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2017";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2017";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2017";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2017";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2017";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2017";"landing.weight";"294939.99996";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2017";"price";"3.39052010624405e-10";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2017";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2017";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2017";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2017";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2017";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2017";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2017";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2017";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2017";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2017";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2017";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2017";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2017";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2017";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2017";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2017";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2017";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2017";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2017";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2017";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2017";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2017";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2017";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2017";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2017";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2017";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2017";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"P.lon171819";"2017";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"P.lon171819";"2017";"landing.weight";"3863799.9996";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"P.lon171819";"2017";"price";"2.58812567965093e-11";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"P.lon171819";"2017";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"P.lon171819";"2017";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"P.lon171819";"2017";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"P.lon171819";"2017";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer1718";"2018";"landing.weight";"6090999.9996";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer1718";"2018";"price";"1.64176654090571e-11";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer1718";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer1718";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer1718";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer1718";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer1718";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer1718";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer1718";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer1718";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer19";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer19";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.mer19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer19";"2018";"landing.weight";"665000.00004";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer19";"2018";"price";"1.50375939840579e-10";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.mer19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer19";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer19";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.mer19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer19";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer19";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.mer19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer19";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer19";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.mer19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar1718";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar1718";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar1718";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar1718";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar1718";"2018";"landing.weight";"5051000.0004";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar1718";"2018";"price";"1.97980597885727e-11";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar1718";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar1718";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar1718";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar1718";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar1718";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar1718";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar1718";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar1718";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar1718";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar19";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar19";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"M.bar19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"M.bar19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"M.bar19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2018";"landing.weight";"550989.99996";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2018";"price";"1.81491497136535e-10";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"M.bar19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"M.bar19";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"P.lon171819";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"P.lon171819";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2018";"discard.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2018";"price.discard";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet3";"P.lon171819";"2018";"revenues.discard";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2018";"landing.obligation";"N";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2018";"landing.weight";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2018";"price";"Inf";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2018";"revenues.landing";"1e-04";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"P.lon171819";"2018";"discard.weight";"0";"kg";""
